Wall time,Step,Value
1715958405.8819864,45767,592.822265625
1715958422.2745714,46186,593.4640502929688
1715958431.528016,46565,585.3383178710938
1715958442.5023603,46983,583.9699096679688
1715958459.0052497,47329,582.4878540039062
1715958468.0178914,47702,578.634765625
1715958485.9952111,48069,578.338623046875
1715958495.6549604,48469,569.4356689453125
1715958506.025013,48880,564.939453125
1715958527.1116126,49351,562.5745239257812
1715958537.5238154,49778,558.725341796875
